A = 6.0000, B = 6.0828, C = 21.0238, EAR = 0.2874 
A = 4.1231, B = 4.0000, C = 21.2132, EAR = 0.1915 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 5.0990, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 5.0990, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 5.0990, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.1231, B = 5.0990, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 5.0990, C = 21.0238, EAR = 0.2164 
A = 4.1231, B = 5.0990, C = 22.2036, EAR = 0.2077 
A = 4.0000, B = 3.0000, C = 22.0227, EAR = 0.1589 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0000, EAR = 0.1905 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 5.0000, C = 22.0227, EAR = 0.2043 
A = 4.4721, B = 5.0990, C = 21.2132, EAR = 0.2256 
A = 4.0000, B = 4.0000, C = 20.0250, EAR = 0.1998 
A = 4.1231, B = 4.1231, C = 21.2132, EAR = 0.1944 
A = 4.0000, B = 4.0000, C = 22.0227, EAR = 0.1816 
A = 4.1231, B = 4.1231, C = 22.3607, EAR = 0.1844 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.4721, B = 4.1231, C = 22.2036, EAR = 0.1936 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.4721, B = 5.0990, C = 21.2132, EAR = 0.2256 
A = 4.0000, B = 5.0000, C = 22.0227, EAR = 0.2043 
A = 5.0990, B = 4.1231, C = 22.2036, EAR = 0.2077 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.1231, B = 4.1231, C = 22.3607, EAR = 0.1844 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.1231, B = 4.1231, C = 22.3607, EAR = 0.1844 
A = 4.0000, B = 4.0000, C = 22.0227, EAR = 0.1816 
A = 5.0990, B = 4.1231, C = 22.2036, EAR = 0.2077 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 4.0000, C = 22.0227, EAR = 0.1816 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 5.0990, B = 4.0000, C = 21.0238, EAR = 0.2164 
A = 4.1231, B = 4.1231, C = 20.2237, EAR = 0.2039 
A = 5.0000, B = 4.0000, C = 21.0238, EAR = 0.2140 
A = 4.4721, B = 4.1231, C = 21.3776, EAR = 0.2010 
A = 3.0000, B = 3.0000, C = 23.0217, EAR = 0.1303 
A = 3.1623, B = 3.1623, C = 22.2036, EAR = 0.1424 
A = 3.0000, B = 2.0000, C = 22.0227, EAR = 0.1135 
A = 3.1623, B = 2.2361, C = 21.2132, EAR = 0.1272 
A = 3.0000, B = 2.0000, C = 22.0227, EAR = 0.1135 
A = 2.2361, B = 3.1623, C = 22.2036, EAR = 0.1216 
A = 2.0000, B = 3.0000, C = 22.0227, EAR = 0.1135 
A = 3.1623, B = 2.2361, C = 23.1948, EAR = 0.1164 
A = 4.0000, B = 3.0000, C = 22.0227, EAR = 0.1589 
A = 3.1623, B = 4.1231, C = 22.3607, EAR = 0.1629 
A = 3.0000, B = 3.0000, C = 21.0000, EAR = 0.1429 
A = 3.1623, B = 3.1623, C = 21.2132, EAR = 0.1491 
A = 3.0000, B = 3.0000, C = 21.0000, EAR = 0.1429 
A = 4.1231, B = 3.1623, C = 22.2036, EAR = 0.1641 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 5.0990, B = 4.1231, C = 21.2132, EAR = 0.2174 
A = 4.0000, B = 4.1231, C = 21.0238, EAR = 0.1932 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 4.1231, B = 4.1231, C = 22.2036, EAR = 0.1857 
A = 4.1231, B = 4.0000, C = 21.0238, EAR = 0.1932 
A = 4.1231, B = 4.0000, C = 22.2036, EAR = 0.1829 
A = 4.0000, B = 5.0000, C = 21.0238, EAR = 0.2140 
A = 4.1231, B = 4.0000, C = 22.3607, EAR = 0.1816 
A = 4.0000, B = 5.0000, C = 22.0227, EAR = 0.2043 
A = 5.3852, B = 5.0990, C = 22.3607, EAR = 0.2344 
A = 4.0000, B = 4.0000, C = 22.0227, EAR = 0.1816 
A = 4.1231, B = 5.0000, C = 21.3776, EAR = 0.2134 
A = 5.0000, B = 5.0000, C = 22.0000, EAR = 0.2273 
A = 5.0990, B = 5.0000, C = 21.3776, EAR = 0.2362 
A = 5.0000, B = 5.0000, C = 22.0227, EAR = 0.2270 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 4.0000, B = 4.0000, C = 21.0000, EAR = 0.1905 
A = 5.0990, B = 4.1231, C = 21.3776, EAR = 0.2157 
A = 4.0000, B = 5.0000, C = 22.0227, EAR = 0.2043 
A = 5.0990, B = 4.1231, C = 21.3776, EAR = 0.2157 
A = 5.0000, B = 4.0000, C = 21.0000, EAR = 0.2143 
A = 5.0990, B = 5.0990, C = 22.3607, EAR = 0.2280 
A = 5.0000, B = 5.0990, C = 21.0238, EAR = 0.2402 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0990, C = 21.0238, EAR = 0.2402 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0828, C = 21.0238, EAR = 0.2636 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 5.0000, C = 20.0998, EAR = 0.2757 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 6.0000, C = 21.0950, EAR = 0.2864 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 21.0950, EAR = 0.2607 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0000, B = 6.0828, C = 20.0998, EAR = 0.3006 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0828, C = 22.0227, EAR = 0.2516 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 5.0000, C = 21.0950, EAR = 0.2627 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 22.0227, EAR = 0.2497 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0000, B = 6.0000, C = 22.0227, EAR = 0.2724 
A = 5.0990, B = 6.0828, C = 22.3607, EAR = 0.2500 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0828, C = 22.0227, EAR = 0.2743 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0828, B = 6.0000, C = 22.0227, EAR = 0.2743 
A = 5.0990, B = 6.0828, C = 22.3607, EAR = 0.2500 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.3246, B = 6.0828, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 5.0990, B = 5.3852, C = 20.3961, EAR = 0.2570 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 5.0990, B = 6.0000, C = 21.0950, EAR = 0.2631 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0828, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 22.0227, EAR = 0.2724 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0000, C = 22.0227, EAR = 0.2724 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 22.0227, EAR = 0.2497 
A = 5.0990, B = 6.0828, C = 22.3607, EAR = 0.2500 
A = 6.0000, B = 5.0000, C = 22.0227, EAR = 0.2497 
A = 5.0990, B = 6.3246, C = 21.3776, EAR = 0.2672 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 5.0990, B = 6.0000, C = 22.0227, EAR = 0.2520 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 22.0227, EAR = 0.2497 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.0828, B = 6.3246, C = 22.3607, EAR = 0.2774 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 5.3852, B = 6.0828, C = 21.3776, EAR = 0.2682 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 5.0000, B = 6.0000, C = 21.0000, EAR = 0.2619 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 5.0000, C = 22.0000, EAR = 0.2273 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0990, B = 6.0000, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0828, B = 6.0000, C = 22.0227, EAR = 0.2743 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0828, B = 5.0000, C = 21.0950, EAR = 0.2627 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 5.0000, C = 20.0998, EAR = 0.2757 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0950, EAR = 0.2844 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 5.0000, B = 5.0990, C = 21.0238, EAR = 0.2402 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.0828, B = 6.0828, C = 21.2132, EAR = 0.2867 
A = 5.0000, B = 5.0000, C = 21.0950, EAR = 0.2370 
A = 5.0990, B = 5.0990, C = 21.5870, EAR = 0.2362 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 5.0990, B = 6.0828, C = 22.3607, EAR = 0.2500 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 5.0000, B = 5.0000, C = 20.0250, EAR = 0.2497 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 6.0828, C = 21.0238, EAR = 0.2636 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 5.0990, B = 5.0990, C = 21.5870, EAR = 0.2362 
A = 5.0990, B = 6.0000, C = 21.0000, EAR = 0.2643 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 5.0990, C = 21.3776, EAR = 0.2615 
A = 6.0828, B = 5.0000, C = 22.0227, EAR = 0.2516 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 20.3961, EAR = 0.3042 
A = 6.0828, B = 5.0000, C = 20.0250, EAR = 0.2767 
A = 6.0828, B = 6.0828, C = 20.3961, EAR = 0.2982 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 5.0990, B = 5.0990, C = 22.2036, EAR = 0.2296 
A = 3.0000, B = 3.0000, C = 22.0000, EAR = 0.1364 
A = 3.1623, B = 3.1623, C = 22.2036, EAR = 0.1424 
A = 3.0000, B = 3.0000, C = 21.0000, EAR = 0.1429 
A = 4.1231, B = 3.1623, C = 22.3607, EAR = 0.1629 
A = 4.0000, B = 4.0000, C = 21.0238, EAR = 0.1903 
A = 5.0990, B = 5.0990, C = 22.2036, EAR = 0.2296 
A = 5.0000, B = 5.0000, C = 21.0238, EAR = 0.2378 
A = 5.0990, B = 5.0990, C = 21.3776, EAR = 0.2385 
A = 5.0000, B = 5.0990, C = 21.0000, EAR = 0.2405 
A = 5.0990, B = 5.3852, C = 21.3776, EAR = 0.2452 
A = 6.0000, B = 7.0711, C = 22.0227, EAR = 0.2968 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 22.0227, EAR = 0.2724 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 22.3607, EAR = 0.2720 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0990, C = 20.0250, EAR = 0.2771 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0990, C = 21.0238, EAR = 0.2640 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 5.0000, B = 6.0000, C = 20.0250, EAR = 0.2747 
A = 5.0990, B = 6.0828, C = 21.3776, EAR = 0.2615 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 5.0000, C = 21.0950, EAR = 0.2607 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 5.0000, C = 21.0238, EAR = 0.2636 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0828, B = 6.0000, C = 20.0250, EAR = 0.3017 
A = 7.0711, B = 6.0828, C = 21.3776, EAR = 0.3077 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0828, B = 5.0000, C = 20.0250, EAR = 0.2767 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.3246, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0828, B = 5.0000, C = 21.0238, EAR = 0.2636 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 7.2801, B = 6.0828, C = 21.5870, EAR = 0.3095 
A = 6.0000, B = 6.0000, C = 20.0250, EAR = 0.2996 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.5870, EAR = 0.2874 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 5.0990, C = 21.5870, EAR = 0.2590 
A = 6.0828, B = 6.0000, C = 20.0250, EAR = 0.3017 
A = 7.2801, B = 6.0828, C = 21.3776, EAR = 0.3125 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.5870, EAR = 0.2818 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 7.0711, B = 6.0828, C = 21.3776, EAR = 0.3077 
A = 6.0828, B = 6.0000, C = 21.0238, EAR = 0.2874 
A = 7.0711, B = 7.0711, C = 21.3776, EAR = 0.3308 
A = 6.0000, B = 5.0000, C = 21.0238, EAR = 0.2616 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 22.3607, EAR = 0.2774 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.0828, B = 6.0828, C = 21.3776, EAR = 0.2845 
A = 6.0000, B = 6.0000, C = 21.0238, EAR = 0.2854 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0828, B = 6.0000, C = 21.0950, EAR = 0.2864 
A = 6.3246, B = 7.0711, C = 21.3776, EAR = 0.3133 
A = 6.0000, B = 6.0000, C = 21.0000, EAR = 0.2857 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 6.0000, C = 21.0950, EAR = 0.2844 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 20.0000, EAR = 0.2750 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
A = 6.0000, B = 5.0000, C = 20.0250, EAR = 0.2747 
A = 5.3852, B = 5.0990, C = 21.3776, EAR = 0.2452 
A = 5.0000, B = 6.0000, C = 21.0238, EAR = 0.2616 
A = 6.3246, B = 6.0828, C = 21.3776, EAR = 0.2902 
