A = 3.0000, B = 2.0000, C = 16.0312, EAR = 0.1559 
A = 6.0828, B = 6.0828, C = 15.2971, EAR = 0.3976 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 15.2971, EAR = 0.3976 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 7.0711, B = 6.0828, C = 15.2971, EAR = 0.4299 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 15.1327, EAR = 0.4020 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 6.0828, C = 16.2788, EAR = 0.3711 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 6.0828, C = 16.2788, EAR = 0.3711 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0000, B = 6.0828, C = 16.2788, EAR = 0.3711 
A = 6.0000, B = 6.0000, C = 15.0000, EAR = 0.4000 
A = 7.0000, B = 6.0828, C = 16.2788, EAR = 0.4018 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0000, B = 6.0000, C = 16.1245, EAR = 0.3721 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0828, C = 16.1245, EAR = 0.3437 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0828, C = 16.0312, EAR = 0.3457 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 4.0000, B = 4.0000, C = 14.1421, EAR = 0.2828 
A = 3.1623, B = 4.1231, C = 14.1421, EAR = 0.2576 
A = 3.1623, B = 3.1623, C = 14.1421, EAR = 0.2236 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.1623, C = 14.1421, EAR = 0.2179 
A = 3.1623, B = 3.1623, C = 14.0357, EAR = 0.2253 
A = 4.0000, B = 4.0000, C = 14.1421, EAR = 0.2828 
A = 4.1231, B = 4.0000, C = 15.0333, EAR = 0.2702 
A = 4.0000, B = 5.0000, C = 14.1421, EAR = 0.3182 
A = 4.1231, B = 4.0000, C = 15.1327, EAR = 0.2684 
A = 5.0000, B = 5.0000, C = 14.0357, EAR = 0.3562 
A = 5.0000, B = 5.0990, C = 16.1245, EAR = 0.3132 
A = 5.0000, B = 6.0828, C = 15.0333, EAR = 0.3686 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0828, C = 15.0333, EAR = 0.3686 
A = 6.0000, B = 5.0990, C = 16.2788, EAR = 0.3409 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 5.0000, B = 6.0000, C = 16.1245, EAR = 0.3411 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0000, B = 6.0000, C = 16.1245, EAR = 0.3411 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0828, C = 14.1421, EAR = 0.3918 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0000, C = 16.1245, EAR = 0.4053 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0000, B = 6.0000, C = 16.2788, EAR = 0.3686 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 16.0312, EAR = 0.3431 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0000, C = 16.1245, EAR = 0.4053 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0000, C = 16.2788, EAR = 0.3711 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.1327, EAR = 0.3992 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 16.0312, EAR = 0.3743 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 5.0000, B = 6.0828, C = 16.1245, EAR = 0.3437 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0000, B = 6.0000, C = 16.1245, EAR = 0.3721 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 7.0711, B = 6.0828, C = 16.2788, EAR = 0.4040 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0828, C = 15.1327, EAR = 0.3992 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0828, C = 15.0333, EAR = 0.4019 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 5.0990, B = 6.0828, C = 16.1245, EAR = 0.3467 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0000, C = 16.1245, EAR = 0.3747 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.1327, EAR = 0.3965 
A = 7.0711, B = 6.0828, C = 16.1245, EAR = 0.4079 
A = 6.0000, B = 6.0828, C = 14.0357, EAR = 0.4304 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 6.0000, C = 15.0333, EAR = 0.3991 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.1245, EAR = 0.3772 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 6.0000, C = 16.2788, EAR = 0.3711 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0000, B = 6.0000, C = 16.2788, EAR = 0.3686 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0000, C = 16.2788, EAR = 0.3711 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 4.0000, B = 4.0000, C = 14.1421, EAR = 0.2828 
A = 3.0000, B = 3.1623, C = 15.0333, EAR = 0.2050 
A = 3.0000, B = 2.2361, C = 14.1421, EAR = 0.1851 
A = 3.1623, B = 3.1623, C = 14.0357, EAR = 0.2253 
A = 3.0000, B = 3.0000, C = 14.1421, EAR = 0.2121 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 3.0000, B = 3.0000, C = 14.1421, EAR = 0.2121 
A = 3.0000, B = 3.0000, C = 15.0333, EAR = 0.1996 
A = 3.0000, B = 3.0000, C = 14.0357, EAR = 0.2137 
A = 4.1231, B = 4.1231, C = 14.0357, EAR = 0.2938 
A = 4.1231, B = 4.1231, C = 15.1327, EAR = 0.2725 
A = 4.0000, B = 4.1231, C = 15.1327, EAR = 0.2684 
A = 4.1231, B = 5.0990, C = 15.1327, EAR = 0.3047 
A = 5.0990, B = 4.1231, C = 15.1327, EAR = 0.3047 
A = 5.0990, B = 5.0000, C = 15.0333, EAR = 0.3359 
A = 5.0990, B = 5.0990, C = 15.2971, EAR = 0.3333 
A = 5.0000, B = 5.0000, C = 15.1327, EAR = 0.3304 
A = 5.0990, B = 5.0000, C = 15.2971, EAR = 0.3301 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 5.0000, C = 16.2788, EAR = 0.3404 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 5.0000, C = 16.2788, EAR = 0.3404 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 5.0000, C = 16.2788, EAR = 0.3404 
A = 5.0000, B = 5.0000, C = 15.1327, EAR = 0.3304 
A = 6.0828, B = 5.0990, C = 16.1245, EAR = 0.3467 
A = 5.0000, B = 5.0000, C = 15.1327, EAR = 0.3304 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 5.0990, C = 16.1245, EAR = 0.3467 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0000, B = 5.0000, C = 16.2788, EAR = 0.3379 
A = 5.0000, B = 5.0000, C = 15.0333, EAR = 0.3326 
A = 6.0000, B = 5.0000, C = 16.2788, EAR = 0.3379 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0000, B = 5.0990, C = 16.2788, EAR = 0.3409 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0000, B = 6.0000, C = 16.2788, EAR = 0.3686 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 5.0990, C = 16.2788, EAR = 0.3434 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 5.0000, B = 6.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 5.0000, C = 16.2788, EAR = 0.3379 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0828, B = 6.0828, C = 16.2788, EAR = 0.3737 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 6.0000, C = 16.2788, EAR = 0.3686 
A = 6.0000, B = 5.0000, C = 15.0333, EAR = 0.3659 
A = 6.0000, B = 5.0000, C = 16.2788, EAR = 0.3379 
A = 5.0000, B = 6.0000, C = 15.1327, EAR = 0.3635 
A = 6.0828, B = 5.0990, C = 15.2971, EAR = 0.3655 
