A = 9.0554, B = 9.2195, C = 29.4279, EAR = 0.3105 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0499, C = 31.0644, EAR = 0.3388 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 11.0454, B = 9.0554, C = 31.0644, EAR = 0.3235 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0499, C = 30.0666, EAR = 0.3501 
A = 11.0454, B = 10.0499, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0499, C = 31.0644, EAR = 0.3388 
A = 11.0454, B = 10.0499, C = 28.1603, EAR = 0.3746 
A = 11.0454, B = 10.0499, C = 31.0644, EAR = 0.3395 
A = 11.0454, B = 11.0454, C = 28.0713, EAR = 0.3935 
A = 11.0454, B = 10.0499, C = 31.0644, EAR = 0.3395 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0454, B = 11.0454, C = 30.0666, EAR = 0.3674 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 11.0454, B = 11.0454, C = 29.0689, EAR = 0.3800 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0454, B = 11.0454, C = 31.0644, EAR = 0.3556 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 10.0499, C = 28.1603, EAR = 0.3560 
A = 10.0499, B = 10.0499, C = 31.0161, EAR = 0.3240 
A = 9.0554, B = 10.0000, C = 29.0689, EAR = 0.3278 
A = 10.0000, B = 10.0000, C = 31.0644, EAR = 0.3219 
A = 10.0000, B = 10.0499, C = 29.0689, EAR = 0.3449 
A = 10.0000, B = 10.0000, C = 31.0644, EAR = 0.3219 
A = 9.0000, B = 10.0499, C = 28.0713, EAR = 0.3393 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 9.0000, B = 10.0000, C = 28.0713, EAR = 0.3384 
A = 9.0554, B = 9.0000, C = 31.0644, EAR = 0.2906 
A = 9.0554, B = 10.0499, C = 28.0713, EAR = 0.3403 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 9.0000, B = 10.0499, C = 29.0689, EAR = 0.3277 
A = 9.0000, B = 9.0000, C = 31.0644, EAR = 0.2897 
A = 9.0000, B = 10.0499, C = 29.0689, EAR = 0.3277 
A = 9.0554, B = 9.0554, C = 30.0666, EAR = 0.3012 
A = 9.0554, B = 10.0499, C = 28.0713, EAR = 0.3403 
A = 9.0554, B = 9.0554, C = 30.0666, EAR = 0.3012 
A = 9.0554, B = 10.0499, C = 28.0713, EAR = 0.3403 
A = 10.0000, B = 10.0499, C = 30.0666, EAR = 0.3334 
A = 9.0554, B = 10.0499, C = 29.0689, EAR = 0.3286 
A = 9.0000, B = 9.0000, C = 31.0161, EAR = 0.2902 
A = 9.0000, B = 10.0499, C = 28.0713, EAR = 0.3393 
A = 8.0000, B = 10.0000, C = 30.0666, EAR = 0.2993 
A = 9.0554, B = 10.0000, C = 27.0740, EAR = 0.3519 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 9.0554, B = 10.0499, C = 27.0740, EAR = 0.3528 
A = 9.0000, B = 9.0000, C = 29.0689, EAR = 0.3096 
A = 9.0554, B = 10.0000, C = 27.0740, EAR = 0.3519 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 9.0000, B = 10.0499, C = 28.0713, EAR = 0.3393 
A = 9.0000, B = 9.0000, C = 30.0167, EAR = 0.2998 
A = 8.0623, B = 9.0000, C = 27.0185, EAR = 0.3158 
A = 8.0000, B = 8.0000, C = 30.0167, EAR = 0.2665 
A = 9.0554, B = 10.0499, C = 27.0185, EAR = 0.3536 
A = 9.0000, B = 9.0554, C = 30.0666, EAR = 0.3003 
A = 9.0000, B = 10.0499, C = 27.0740, EAR = 0.3518 
A = 10.0499, B = 10.0000, C = 30.0167, EAR = 0.3340 
A = 10.0000, B = 11.0000, C = 28.0713, EAR = 0.3740 
A = 10.0000, B = 10.0499, C = 30.0167, EAR = 0.3340 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0499, B = 10.0000, C = 30.0167, EAR = 0.3340 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0000, B = 10.0000, C = 28.0713, EAR = 0.3562 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0000, B = 11.0454, C = 28.0179, EAR = 0.3756 
A = 10.0000, B = 10.0000, C = 31.0644, EAR = 0.3219 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 11.0000, C = 31.0161, EAR = 0.3385 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0499, B = 10.0000, C = 31.0644, EAR = 0.3227 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0499, C = 30.0666, EAR = 0.3334 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0499, B = 10.0499, C = 30.0167, EAR = 0.3348 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0499, B = 10.0000, C = 30.0666, EAR = 0.3334 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0499, B = 10.0499, C = 30.0167, EAR = 0.3348 
A = 10.0000, B = 11.0000, C = 28.0713, EAR = 0.3740 
A = 10.0499, B = 10.0499, C = 30.0167, EAR = 0.3348 
A = 10.0499, B = 11.0454, C = 28.1603, EAR = 0.3746 
A = 10.0499, B = 10.0499, C = 30.0167, EAR = 0.3348 
A = 9.0000, B = 10.0499, C = 29.0689, EAR = 0.3277 
A = 10.0000, B = 9.0000, C = 30.0666, EAR = 0.3160 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0000, C = 31.0161, EAR = 0.3385 
A = 10.0000, B = 10.0499, C = 28.0179, EAR = 0.3578 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 9.0000, C = 31.0644, EAR = 0.3058 
A = 9.0554, B = 10.0000, C = 29.0172, EAR = 0.3283 
A = 10.0499, B = 9.0554, C = 30.0167, EAR = 0.3182 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 10.0499, B = 9.0000, C = 30.0167, EAR = 0.3173 
A = 9.0000, B = 10.0000, C = 27.0740, EAR = 0.3509 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 6.0000, B = 6.0000, C = 26.0000, EAR = 0.2308 
A = 5.0000, B = 6.0828, C = 29.0689, EAR = 0.1906 
A = 5.0000, B = 6.0000, C = 28.0000, EAR = 0.1964 
A = 5.0990, B = 6.0828, C = 30.1496, EAR = 0.1854 
A = 5.0000, B = 5.0990, C = 27.0185, EAR = 0.1869 
A = 4.0000, B = 5.0990, C = 29.0689, EAR = 0.1565 
A = 5.0000, B = 6.0828, C = 27.0000, EAR = 0.2052 
A = 6.0000, B = 6.0828, C = 29.0689, EAR = 0.2078 
A = 6.0828, B = 7.0000, C = 27.0000, EAR = 0.2423 
A = 6.0000, B = 6.0828, C = 29.0689, EAR = 0.2078 
A = 9.0554, B = 9.0000, C = 27.0185, EAR = 0.3341 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993
A = 9.0554, B = 10.0000, C = 28.0713, EAR = 0.3394 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 9.0554, B = 10.0000, C = 27.0185, EAR = 0.3526 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 9.0554, B = 10.0000, C = 28.0713, EAR = 0.3394 
A = 9.0000, B = 9.0000, C = 31.0161, EAR = 0.2902 
A = 9.0000, B = 10.0499, C = 28.0713, EAR = 0.3393 
A = 9.0000, B = 9.0000, C = 30.0666, EAR = 0.2993 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 9.0554, C = 31.0644, EAR = 0.3067 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 9.0000, B = 9.0000, C = 31.0161, EAR = 0.2902 
A = 9.0000, B = 10.0499, C = 28.0713, EAR = 0.3393 
A = 9.0000, B = 9.0000, C = 31.0644, EAR = 0.2897 
A = 10.0000, B = 10.0000, C = 27.0740, EAR = 0.3694 
A = 10.0000, B = 9.0000, C = 30.0666, EAR = 0.3160 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 9.0000, B = 9.0000, C = 31.0644, EAR = 0.2897 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0000, B = 11.0000, C = 28.0179, EAR = 0.3748 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 9.0000, B = 9.0554, C = 30.0666, EAR = 0.3003 
A = 10.0499, B = 10.0499, C = 28.0179, EAR = 0.3587 
A = 10.0499, B = 9.0000, C = 30.0167, EAR = 0.3173 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 9.0000, B = 9.0554, C = 30.0666, EAR = 0.3003 
A = 9.0554, B = 10.0000, C = 27.0185, EAR = 0.3526 
A = 9.0000, B = 9.0000, C = 30.0167, EAR = 0.2998 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 9.0000, C = 30.0167, EAR = 0.3165 
A = 10.0499, B = 10.0000, C = 28.0179, EAR = 0.3578 
A = 9.0554, B = 9.0554, C = 30.0666, EAR = 0.3012 
A = 10.0499, B = 10.0000, C = 27.0740, EAR = 0.3703 
A = 9.0000, B = 9.0000, C = 30.0167, EAR = 0.2998 
A = 10.0000, B = 10.0000, C = 28.0179, EAR = 0.3569 
A = 9.0000, B = 9.0554, C = 30.0666, EAR = 0.3003 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 9.0554, B = 9.0000, C = 30.0666, EAR = 0.3003 
A = 9.0554, B = 10.0000, C = 28.0713, EAR = 0.3394 
A = 10.0499, B = 9.0000, C = 30.0167, EAR = 0.3173 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0000, B = 10.0499, C = 28.0179, EAR = 0.3578 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 10.0499, C = 28.0179, EAR = 0.3587 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 31.0161, EAR = 0.3224 
A = 10.0000, B = 11.0000, C = 28.0713, EAR = 0.3740 
A = 11.0000, B = 10.0000, C = 31.0161, EAR = 0.3385 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 11.0000, C = 28.0713, EAR = 0.3740 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 11.0454, B = 10.0000, C = 27.0740, EAR = 0.3887 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 10.0499, B = 11.0454, C = 27.0740, EAR = 0.3896 
A = 11.0000, B = 10.0499, C = 30.0666, EAR = 0.3501 
A = 10.0499, B = 11.0454, C = 27.0740, EAR = 0.3896 
A = 10.0499, B = 10.0499, C = 30.0167, EAR = 0.3348 
A = 10.0000, B = 10.0499, C = 28.1603, EAR = 0.3560 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 10.0499, C = 28.1603, EAR = 0.3569 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0000, C = 30.0167, EAR = 0.3498 
A = 11.0454, B = 11.0454, C = 28.0713, EAR = 0.3935 
A = 11.0000, B = 11.0454, C = 30.0167, EAR = 0.3672 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 11.0000, B = 10.0000, C = 30.0167, EAR = 0.3498 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 9.0000, B = 9.0554, C = 30.0666, EAR = 0.3003 
A = 9.0000, B = 10.0000, C = 27.0185, EAR = 0.3516 
A = 9.0000, B = 9.0000, C = 30.0167, EAR = 0.2998 
A = 10.0499, B = 11.0000, C = 28.0713, EAR = 0.3749 
A = 10.0000, B = 10.0000, C = 30.0167, EAR = 0.3331 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 10.0000, B = 9.0000, C = 30.0167, EAR = 0.3165 
A = 9.0000, B = 10.0499, C = 28.0179, EAR = 0.3400 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 9.0554, B = 10.0000, C = 28.0713, EAR = 0.3394 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 9.0554, B = 10.0000, C = 28.0179, EAR = 0.3401 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 9.0000, B = 10.0000, C = 28.0713, EAR = 0.3384 
A = 10.0000, B = 10.0499, C = 30.0167, EAR = 0.3340 
A = 9.0554, B = 9.0000, C = 27.0185, EAR = 0.3341 
A = 9.0000, B = 9.0554, C = 29.0689, EAR = 0.3106 
A = 10.0000, B = 10.0000, C = 28.0179, EAR = 0.3569 
A = 10.0499, B = 10.0000, C = 29.0689, EAR = 0.3449 
A = 9.0554, B = 9.0000, C = 27.0185, EAR = 0.3341 
A = 9.0554, B = 9.0000, C = 29.1548, EAR = 0.3096 
A = 9.0554, B = 10.0499, C = 27.0185, EAR = 0.3536 
A = 9.0554, B = 9.0554, C = 30.1496, EAR = 0.3003 
A = 10.0499, B = 10.0499, C = 27.0740, EAR = 0.3712 
A = 10.0499, B = 9.0000, C = 29.0689, EAR = 0.3277 
A = 9.0554, B = 10.0499, C = 27.0185, EAR = 0.3536 
A = 10.0000, B = 10.0499, C = 30.0666, EAR = 0.3334 
A = 10.0499, B = 11.0454, C = 27.0185, EAR = 0.3904 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 10.0000, C = 27.0185, EAR = 0.3710 
A = 10.0499, B = 10.0000, C = 29.0689, EAR = 0.3449 
A = 10.0499, B = 11.0000, C = 27.0185, EAR = 0.3895 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 11.0454, C = 27.0740, EAR = 0.3896 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 11.0000, C = 28.0713, EAR = 0.3749 
A = 10.0499, B = 10.0000, C = 30.0666, EAR = 0.3334 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 10.0000, C = 28.0713, EAR = 0.3571 
A = 10.0000, B = 10.0499, C = 30.0666, EAR = 0.3334 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 10.0499, B = 10.0499, C = 28.0713, EAR = 0.3580 
A = 10.0000, B = 9.0554, C = 30.1496, EAR = 0.3160 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 11.0000, B = 10.0499, C = 31.0644, EAR = 0.3388 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.0499, B = 9.0554, C = 29.0689, EAR = 0.3286 
A = 10.0499, B = 9.0554, C = 30.1496, EAR = 0.3168 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0000, B = 10.0499, C = 30.1496, EAR = 0.3325 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0000, B = 10.0499, C = 30.1496, EAR = 0.3325 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0000, B = 9.0554, C = 30.1496, EAR = 0.3160 
A = 10.1980, B = 10.0499, C = 29.1548, EAR = 0.3472 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 9.0554, B = 10.0499, C = 29.1548, EAR = 0.3277 
A = 10.0499, B = 9.0554, C = 31.1448, EAR = 0.3067 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 9.0554, C = 30.0666, EAR = 0.3177 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 10.0499, C = 31.1448, EAR = 0.3227 
A = 10.0000, B = 11.0454, C = 30.1496, EAR = 0.3490 
A = 10.0000, B = 10.0000, C = 30.1496, EAR = 0.3317 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 9.0554, C = 31.1448, EAR = 0.3067 
A = 10.0499, B = 11.0454, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 9.0554, C = 30.1496, EAR = 0.3168 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0000, B = 10.0499, C = 30.1496, EAR = 0.3325 
A = 10.0499, B = 11.1803, C = 30.1496, EAR = 0.3521 
A = 10.0000, B = 9.0000, C = 30.1496, EAR = 0.3151 
A = 10.0000, B = 10.0499, C = 29.1548, EAR = 0.3439 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0000, B = 9.0554, C = 29.1548, EAR = 0.3268 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 10.0499, B = 10.0000, C = 30.0666, EAR = 0.3334 
A = 10.0499, B = 11.0454, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0000, B = 10.0499, C = 30.1496, EAR = 0.3325 
A = 10.0499, B = 11.0454, C = 30.1496, EAR = 0.3498 
A = 11.0454, B = 10.0499, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 11.0454, B = 11.0454, C = 30.1496, EAR = 0.3664 
A = 10.0499, B = 11.0000, C = 29.1548, EAR = 0.3610 
A = 11.0454, B = 10.0000, C = 30.1496, EAR = 0.3490 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 11.0454, B = 11.0454, C = 30.1496, EAR = 0.3664 
A = 11.0454, B = 12.0416, C = 29.1548, EAR = 0.3959 
A = 11.0000, B = 11.0000, C = 30.0666, EAR = 0.3659 
A = 11.0000, B = 12.0416, C = 29.0689, EAR = 0.3963 
A = 11.0000, B = 11.0000, C = 31.0644, EAR = 0.3541 
A = 11.0454, B = 11.0000, C = 29.1548, EAR = 0.3781 
A = 12.0000, B = 10.0000, C = 31.0644, EAR = 0.3541 
A = 11.0454, B = 11.0454, C = 29.0689, EAR = 0.3800 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 11.0454, B = 11.0454, C = 29.1548, EAR = 0.3789 
A = 11.0454, B = 11.0454, C = 30.0666, EAR = 0.3674 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0000, B = 10.0000, C = 31.0644, EAR = 0.3219 
A = 11.0454, B = 12.0416, C = 29.0689, EAR = 0.3971 
A = 11.0454, B = 11.0000, C = 30.0666, EAR = 0.3666 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 11.0454, B = 10.0000, C = 30.0666, EAR = 0.3500 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 11.0454, B = 10.0000, C = 30.0666, EAR = 0.3500 
A = 11.0000, B = 11.0454, C = 28.0713, EAR = 0.3927 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0000, B = 11.0454, C = 29.1548, EAR = 0.3609 
A = 11.0454, B = 10.0499, C = 30.0666, EAR = 0.3508 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0499, B = 10.0000, C = 30.0666, EAR = 0.3334 
A = 10.0000, B = 11.0454, C = 28.0713, EAR = 0.3749 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 11.0000, B = 10.0499, C = 28.0713, EAR = 0.3749 
A = 10.0499, B = 10.0499, C = 29.0689, EAR = 0.3457 
A = 11.0000, B = 11.0000, C = 29.1548, EAR = 0.3773 
A = 11.0454, B = 11.0454, C = 30.0666, EAR = 0.3674 
A = 10.0499, B = 11.0454, C = 29.1548, EAR = 0.3618 
A = 10.0499, B = 10.0499, C = 30.0666, EAR = 0.3343 
A = 11.0454, B = 10.0499, C = 29.0689, EAR = 0.3628 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 11.0454, B = 11.0454, C = 29.0689, EAR = 0.3800 
A = 11.0000, B = 10.0000, C = 31.0644, EAR = 0.3380 
A = 11.0454, B = 11.0454, C = 29.0689, EAR = 0.3800 
A = 10.0000, B = 10.0499, C = 31.0644, EAR = 0.3227 
A = 9.0554, B = 10.0499, C = 28.0713, EAR = 0.3403 
A = 10.0499, B = 9.0554, C = 30.1496, EAR = 0.3168 
A = 5.0000, B = 5.0000, C = 27.0185, EAR = 0.1851 
A = 5.0990, B = 5.0990, C = 29.1548, EAR = 0.1749 
A = 6.0000, B = 7.0711, C = 28.0179, EAR = 0.2333 
A = 6.0000, B = 6.3246, C = 30.2655, EAR = 0.2036 
A = 7.0000, B = 7.0711, C = 28.0179, EAR = 0.2511 
A = 7.0711, B = 7.0711, C = 30.2655, EAR = 0.2336 
A = 9.0000, B = 9.0000, C = 28.0713, EAR = 0.3206 
A = 8.0000, B = 8.0623, C = 30.1496, EAR = 0.2664 
A = 10.0000, B = 10.0499, C = 28.0713, EAR = 0.3571 
A = 10.0499, B = 9.0554, C = 30.1496, EAR = 0.3168
A = 10.0499, B = 11.0000, C = 29.0689, EAR = 0.3621 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0499, B = 10.0499, C = 27.0740, EAR = 0.3712 
A = 10.0499, B = 9.0000, C = 30.1496, EAR = 0.3159 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 11.0000, B = 9.0000, C = 30.1496, EAR = 0.3317 
A = 10.0499, B = 11.0454, C = 29.0689, EAR = 0.3628 
A = 11.0000, B = 11.0000, C = 30.1496, EAR = 0.3648 
A = 10.0000, B = 11.0454, C = 29.0689, EAR = 0.3620 
A = 10.0499, B = 9.0554, C = 30.1496, EAR = 0.3168 
A = 10.0499, B = 11.0454, C = 28.0713, EAR = 0.3757 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
A = 10.0499, B = 11.0000, C = 29.0689, EAR = 0.3621 
A = 10.0499, B = 9.0554, C = 31.0644, EAR = 0.3075 
A = 10.0000, B = 11.0454, C = 29.1548, EAR = 0.3609 
A = 10.0499, B = 11.0454, C = 30.1496, EAR = 0.3498 
A = 10.0499, B = 10.0000, C = 29.1548, EAR = 0.3439 
A = 10.0499, B = 10.0499, C = 30.1496, EAR = 0.3333 
A = 10.0000, B = 10.0499, C = 28.1603, EAR = 0.3560 
A = 10.0000, B = 10.0000, C = 30.0666, EAR = 0.3326 
A = 10.0499, B = 10.0499, C = 29.1548, EAR = 0.3447 
